timestamp,temperature,humidity,wind_speed,wind_direction,pressure,boundary_layer_height,pm2_5,pm10,no2,o3,co
2024-03-17T23:00,19.5,45,8.2,311,989.1,,68.9,103.6,61.3,21.0,1850.0
2024-03-18T00:00,16.8,55,9.8,294,988.4,,64.7,97.3,55.4,21.0,1659.0
2024-03-18T01:00,16.1,57,8.4,295,988.2,,57.4,86.4,49.5,21.0,1368.0
2024-03-18T02:00,14.1,66,10.5,308,987.6,,48.5,72.6,43.0,24.0,1101.0
2024-03-18T03:00,13.2,70,9.8,298,987.1,,40.9,61.2,34.3,30.0,875.0
2024-03-18T04:00,12.8,72,7.8,292,986.7,,35.7,53.4,24.9,37.0,673.0
2024-03-18T05:00,12.2,75,7.6,301,986.7,,67.1,99.2,50.2,10.0,1570.0
2024-03-18T06:00,13.0,71,7.1,300,987.5,,64.5,95.7,50.9,11.0,1595.0
2024-03-18T07:00,14.1,70,5.9,313,987.9,,64.7,95.2,51.3,15.0,1616.0
2024-03-18T08:00,17.6,60,4.5,346,988.6,,57.6,84.3,47.9,29.0,1526.0
2024-03-18T09:00,21.5,49,2.5,360,989.3,,49.8,73.1,37.3,65.0,1224.0
2024-03-18T10:00,24.6,37,4.0,355,989.7,,39.8,59.6,22.9,111.0,811.0
2024-03-18T11:00,26.8,29,3.5,336,989.5,,32.4,49.8,11.7,145.0,489.0
2024-03-18T12:00,28.4,22,5.3,298,988.9,,26.4,42.0,6.3,156.0,341.0
2024-03-18T13:00,29.2,20,8.2,308,987.9,,23.1,37.5,4.1,154.0,284.0
2024-03-18T14:00,29.8,19,12.7,317,987.0,,21.4,35.4,4.3,147.0,267.0
2024-03-18T15:00,29.6,18,14.9,323,986.5,,20.8,34.7,6.0,139.0,242.0
2024-03-18T16:00,29.1,19,15.2,329,986.2,,20.5,34.6,10.1,126.0,258.0
2024-03-18T17:00,27.8,24,11.3,343,986.1,,20.7,33.9,20.4,102.0,413.0
2024-03-18T18:00,23.0,34,9.0,2,986.3,,34.0,53.0,37.0,80.0,854.0
2024-03-18T19:00,20.5,39,9.8,28,986.6,,47.1,71.7,59.9,50.0,1466.0
2024-03-18T20:00,20.3,37,8.8,35,987.0,,57.6,86.4,76.5,26.0,1944.0
2024-03-18T21:00,20.0,38,7.7,37,987.2,,64.7,96.2,81.2,14.0,2170.0
2024-03-18T22:00,17.5,45,6.4,106,987.2,,69.4,102.4,79.7,8.0,2262.0
2024-03-18T23:00,15.6,54,7.8,124,986.9,,72.4,106.4,76.7,5.0,2278.0
2024-03-19T00:00,14.1,61,10.6,125,986.6,,72.4,106.4,73.6,3.0,2219.0
2024-03-19T01:00,13.4,64,10.1,163,986.1,,70.1,102.7,69.0,3.0,2083.0
2024-03-19T02:00,12.9,65,10.5,139,985.3,,66.6,97.6,63.2,4.0,1923.0
2024-03-19T03:00,15.8,52,3.6,84,985.5,,63.1,92.4,55.3,6.0,1723.0
2024-03-19T04:00,12.7,65,2.6,16,985.2,,59.5,87.3,46.1,8.0,1498.0
2024-03-19T05:00,11.6,70,3.9,22,985.5,,43.0,62.9,17.4,37.0,733.0
2024-03-19T06:00,15.2,60,3.4,108,986.9,,43.4,64.0,22.0,33.0,860.0
2024-03-19T07:00,14.9,66,2.1,329,987.6,,47.7,70.3,28.0,30.0,1026.0
2024-03-19T08:00,18.2,60,2.7,23,988.4,,49.6,73.3,30.6,41.0,1090.0
2024-03-19T09:00,22.2,51,3.6,84,989.3,,49.2,73.3,26.5,79.0,956.0
2024-03-19T10:00,25.3,42,6.1,87,990.0,,44.1,66.6,18.9,132.0,720.0
2024-03-19T11:00,27.5,34,4.8,103,989.7,,41.2,62.9,12.5,172.0,528.0
2024-03-19T12:00,28.9,29,1.8,90,989.2,,39.7,61.2,8.6,190.0,432.0
2024-03-19T13:00,29.8,26,2.5,8,988.5,,36.8,56.7,5.9,197.0,380.0
2024-03-19T14:00,30.5,19,7.8,347,987.6,,31.8,48.8,5.3,195.0,356.0
2024-03-19T15:00,30.4,17,9.7,345,987.1,,28.9,44.4,5.9,187.0,323.0
2024-03-19T16:00,29.9,20,10.2,350,987.0,,27.7,42.6,8.5,171.0,318.0
2024-03-19T17:00,28.4,28,8.6,2,986.9,,24.8,36.6,15.4,132.0,425.0
2024-03-19T18:00,23.9,47,8.3,34,987.1,,33.9,49.6,32.2,104.0,725.0
2024-03-19T19:00,23.2,45,6.4,27,987.3,,43.5,63.3,55.4,65.0,1147.0
2024-03-19T20:00,23.2,43,5.4,356,987.8,,50.9,74.0,73.8,34.0,1525.0
2024-03-19T21:00,22.1,46,2.8,50,988.2,,57.9,84.3,82.8,17.0,1815.0
2024-03-19T22:00,21.2,48,2.4,117,988.1,,65.2,94.8,86.9,7.0,2062.0
2024-03-19T23:00,17.6,63,5.0,150,987.9,,71.2,103.6,88.6,1.0,2233.0
2024-03-20T00:00,15.4,74,8.0,162,987.7,,74.0,107.8,87.9,0.0,2312.0
2024-03-20T01:00,17.2,62,7.0,201,988.1,,73.6,107.3,84.8,0.0,2316.0
2024-03-20T02:00,18.1,57,2.5,172,987.8,,71.5,104.1,81.8,0.0,2265.0
2024-03-20T03:00,16.8,62,4.6,18,987.7,,68.2,99.7,80.0,0.0,2118.0
2024-03-20T04:00,13.2,80,5.0,69,987.4,,65.9,96.4,78.3,0.0,1916.0
2024-03-20T05:00,12.5,81,4.6,108,987.6,,49.0,71.7,63.2,1.0,1312.0
2024-03-20T06:00,14.4,75,3.2,207,988.0,,48.3,70.8,58.5,5.0,1425.0
2024-03-20T07:00,14.6,75,4.4,215,988.8,,54.4,79.6,51.7,12.0,1568.0
2024-03-20T08:00,18.4,64,4.0,153,989.8,,57.2,83.8,44.0,35.0,1581.0
2024-03-20T09:00,23.0,51,4.7,157,990.7,,52.5,77.5,34.9,89.0,1343.0
2024-03-20T10:00,26.4,38,5.4,188,990.8,,52.5,77.5,24.9,158.0,974.0
2024-03-20T11:00,28.7,31,4.8,193,990.1,,53.9,79.9,16.7,211.0,680.0
2024-03-20T12:00,30.2,26,4.0,260,989.4,,50.2,75.0,11.2,235.0,541.0
2024-03-20T13:00,31.3,22,7.6,289,988.6,,46.9,70.5,7.5,242.0,476.0
2024-03-20T14:00,31.7,21,9.2,296,987.5,,44.8,68.0,6.1,242.0,444.0
2024-03-20T15:00,31.7,20,10.1,297,986.6,,42.8,65.7,3.7,238.0,376.0
2024-03-20T16:00,31.4,20,9.8,298,986.3,,40.6,62.6,3.6,226.0,341.0
2024-03-20T17:00,29.7,30,4.9,306,986.0,,42.0,64.3,18.2,174.0,504.0
2024-03-20T18:00,25.5,35,9.4,274,985.6,,52.7,79.6,43.2,131.0,843.0
2024-03-20T19:00,23.6,39,8.7,263,986.1,,61.5,92.9,77.0,72.0,1301.0
2024-03-20T20:00,23.1,42,10.5,254,986.7,,61.9,92.7,96.4,30.0,1574.0
2024-03-20T21:00,22.9,38,11.7,261,987.2,,54.8,82.0,88.0,22.0,1490.0
2024-03-20T22:00,21.4,41,8.4,245,987.1,,48.9,73.3,65.3,31.0,1221.0
2024-03-20T23:00,20.0,48,10.0,229,987.1,,45.4,68.2,45.7,40.0,985.0
2024-03-21T00:00,20.4,46,6.4,232,987.0,,40.5,61.2,35.0,44.0,851.0
2024-03-21T01:00,18.9,54,11.1,245,986.6,,37.0,56.3,27.3,48.0,749.0
2024-03-21T02:00,19.5,50,7.4,219,986.2,,35.9,55.2,22.4,49.0,689.0
2024-03-21T03:00,19.5,54,8.2,241,986.0,,37.4,57.7,20.4,46.0,664.0
2024-03-21T04:00,19.7,52,3.6,360,985.9,,39.6,61.0,21.2,42.0,679.0
2024-03-21T05:00,20.5,47,1.8,127,986.0,,36.9,54.9,16.8,41.0,653.0
2024-03-21T06:00,17.5,60,6.0,155,985.9,,38.6,57.5,20.8,37.0,754.0
2024-03-21T07:00,18.1,61,7.7,152,986.3,,42.0,62.4,25.9,33.0,886.0
2024-03-21T08:00,21.0,56,10.0,120,987.5,,43.3,64.3,27.9,43.0,939.0
2024-03-21T09:00,23.2,48,17.9,128,988.3,,43.3,64.7,23.6,80.0,838.0
2024-03-21T10:00,25.5,42,17.1,145,988.1,,41.0,61.9,16.1,130.0,657.0
2024-03-21T11:00,27.6,38,17.4,150,987.6,,39.3,60.3,9.9,168.0,507.0
2024-03-21T12:00,29.0,35,17.7,151,987.0,,39.0,59.8,6.0,184.0,421.0
2024-03-21T13:00,30.0,31,15.9,155,986.2,,38.3,58.3,3.6,188.0,365.0
2024-03-21T14:00,30.2,30,14.6,140,985.2,,37.1,56.2,4.4,183.0,352.0
2024-03-21T15:00,29.6,31,14.9,127,984.6,,35.9,53.9,9.6,167.0,381.0
2024-03-21T16:00,29.2,32,13.6,122,984.2,,34.8,52.3,18.0,141.0,451.0
2024-03-21T17:00,28.0,39,11.9,104,984.4,,49.1,81.0,16.2,146.0,476.0
2024-03-21T18:00,24.6,57,6.5,93,985.8,,55.3,91.7,22.7,126.0,569.0
2024-03-21T19:00,23.6,60,10.1,86,985.9,,57.2,94.5,31.4,98.0,694.0
2024-03-21T20:00,23.4,61,8.5,118,986.4,,56.7,93.8,35.5,80.0,761.0
2024-03-21T21:00,21.9,67,9.4,90,987.1,,55.8,93.4,30.8,80.0,718.0
2024-03-21T22:00,21.6,70,11.5,104,987.2,,53.8,85.2,21.6,90.0,617.0
2024-03-21T23:00,21.6,72,12.9,113,986.9,,53.2,84.3,13.8,99.0,530.0
2024-03-22T00:00,20.8,77,9.4,130,986.6,,54.5,87.8,9.7,107.0,484.0
2024-03-22T01:00,20.6,77,10.4,124,986.0,,55.4,91.5,7.1,114.0,452.0
2024-03-22T02:00,20.1,78,14.3,115,985.3,,54.0,88.2,5.4,118.0,423.0
2024-03-22T03:00,19.7,81,19.7,125,984.4,,50.5,81.3,4.0,116.0,384.0
2024-03-22T04:00,19.1,81,17.6,131,984.0,,45.2,73.3,3.4,109.0,348.0
2024-03-22T05:00,18.8,81,13.8,131,984.0,,51.7,78.9,7.9,79.0,462.0
2024-03-22T06:00,18.5,83,10.2,67,985.3,,51.5,76.8,11.4,72.0,519.0
2024-03-22T07:00,19.1,80,15.0,73,985.4,,51.5,75.7,16.1,64.0,594.0
2024-03-22T08:00,21.0,72,13.0,48,986.7,,52.2,78.0,18.2,66.0,629.0
2024-03-22T09:00,22.6,64,17.7,51,987.5,,53.6,85.7,15.1,90.0,586.0
2024-03-22T10:00,24.6,57,20.4,58,987.6,,55.3,90.8,9.5,125.0,502.0
2024-03-22T11:00,26.2,52,19.8,71,987.4,,54.2,91.5,5.1,150.0,427.0
2024-03-22T12:00,27.4,46,17.2,80,986.2,,50.9,95.5,3.4,157.0,377.0
2024-03-22T13:00,28.3,40,13.3,71,985.2,,46.0,95.2,3.0,154.0,336.0
2024-03-22T14:00,28.9,37,10.2,45,984.2,,43.2,94.1,3.5,149.0,312.0
2024-03-22T15:00,28.9,38,12.3,21,983.5,,41.1,91.3,4.7,143.0,304.0
2024-03-22T16:00,28.2,40,12.7,15,983.3,,39.0,86.8,6.8,134.0,313.0
2024-03-22T17:00,27.3,43,8.6,358,983.2,,44.8,106.4,16.4,116.0,411.0
2024-03-22T18:00,24.5,67,7.4,47,982.7,,55.3,119.2,32.3,91.0,707.0
2024-03-22T19:00,24.3,57,13.3,13,983.3,,63.1,131.3,53.8,57.0,1109.0
2024-03-22T20:00,22.5,56,8.3,2,983.5,,64.5,130.9,67.6,32.0,1368.0
2024-03-22T21:00,21.0,61,7.6,357,983.8,,62.4,123.4,67.1,25.0,1360.0
2024-03-22T22:00,20.3,64,9.2,349,983.8,,60.8,119.0,58.9,27.0,1208.0
2024-03-22T23:00,20.1,64,10.9,343,983.9,,57.0,109.0,48.8,33.0,1032.0
2024-03-23T00:00,19.6,67,11.3,343,984.1,,51.3,97.8,37.2,42.0,847.0
2024-03-23T01:00,18.9,67,11.7,342,983.8,,47.5,92.0,23.9,54.0,638.0
2024-03-23T02:00,18.5,65,12.2,346,983.6,,45.4,89.9,13.9,62.0,485.0
2024-03-23T03:00,18.0,64,12.8,350,983.2,,44.4,88.2,9.4,64.0,417.0
2024-03-23T04:00,17.8,63,12.4,352,983.1,,44.0,87.1,8.2,62.0,404.0
2024-03-23T05:00,17.4,65,10.9,352,983.1,,44.4,92.2,14.0,47.0,505.0
2024-03-23T06:00,17.6,68,9.4,360,983.3,,45.3,98.0,19.5,40.0,640.0
2024-03-23T07:00,18.5,67,9.9,350,983.9,,51.5,109.7,26.9,32.0,818.0
2024-03-23T08:00,21.1,63,6.6,319,984.5,,52.4,110.1,30.2,39.0,903.0
2024-03-23T09:00,24.1,55,5.8,300,985.2,,51.5,111.8,25.6,74.0,804.0
2024-03-23T10:00,27.2,44,8.7,308,985.5,,49.5,112.5,17.0,124.0,610.0
2024-03-23T11:00,29.1,36,10.8,300,985.3,,47.5,109.7,10.0,161.0,454.0
2024-03-23T12:00,30.4,31,13.3,303,984.8,,47.8,108.3,6.2,176.0,381.0
2024-03-23T13:00,31.0,29,13.8,311,984.1,,45.4,97.6,4.0,179.0,346.0
2024-03-23T14:00,31.2,28,13.8,317,983.4,,42.5,88.9,4.1,175.0,339.0
2024-03-23T15:00,31.0,29,14.2,324,982.9,,41.8,86.8,5.8,167.0,324.0
2024-03-23T16:00,30.5,30,13.5,326,982.6,,42.1,86.8,9.8,152.0,339.0
2024-03-23T17:00,29.1,36,9.6,340,982.4,,44.8,83.8,30.4,115.0,587.0
2024-03-23T18:00,26.7,45,7.6,360,982.4,,58.6,105.2,46.5,92.0,1021.0
2024-03-23T19:00,24.7,48,8.1,21,982.5,,69.8,121.1,68.4,60.0,1620.0
2024-03-23T20:00,23.5,51,7.6,19,983.0,,75.9,127.6,81.6,36.0,2066.0
2024-03-23T21:00,22.6,54,7.9,30,983.5,,77.3,126.7,77.7,27.0,2238.0
2024-03-23T22:00,20.5,63,7.9,87,983.4,,77.1,122.9,65.2,25.0,2259.0
2024-03-23T23:00,19.5,67,6.6,112,983.6,,74.5,116.4,55.2,23.0,2176.0
2024-03-24T00:00,19.6,68,7.2,84,983.2,,66.1,101.7,52.5,18.0,1961.0
2024-03-24T01:00,19.4,70,6.6,77,982.9,,58.1,89.2,52.3,12.0,1642.0
2024-03-24T02:00,19.6,69,6.6,68,982.3,,54.8,85.2,51.2,9.0,1357.0
2024-03-24T03:00,20.0,67,21.2,320,983.7,,50.3,78.2,47.4,9.0,1138.0
2024-03-24T04:00,20.0,60,28.6,345,983.3,,46.6,73.1,42.7,12.0,952.0
2024-03-24T05:00,18.9,68,27.4,356,983.9,,46.6,85.0,5.3,97.0,319.0
2024-03-24T06:00,20.2,82,4.7,238,986.0,,38.2,73.6,8.2,91.0,318.0
2024-03-24T07:00,19.2,85,11.2,186,986.6,,30.5,63.3,12.0,84.0,317.0
2024-03-24T08:00,19.6,85,3.3,96,986.1,,28.3,59.8,14.2,83.0,318.0
2024-03-24T09:00,22.3,75,3.1,306,987.0,,31.8,62.4,13.3,95.0,324.0
2024-03-24T10:00,24.2,63,6.4,227,987.7,,33.1,72.6,10.7,114.0,332.0
2024-03-24T11:00,26.8,49,5.0,249,987.9,,35.3,99.7,8.3,131.0,334.0
2024-03-24T12:00,28.2,43,2.3,39,987.3,,37.5,109.7,6.5,143.0,322.0
2024-03-24T13:00,29.0,41,4.7,67,986.6,,36.8,106.6,4.9,153.0,303.0
2024-03-24T14:00,29.6,37,3.4,342,986.1,,33.8,98.7,4.5,156.0,293.0
2024-03-24T15:00,28.5,38,6.5,289,985.7,,31.7,92.2,4.7,149.0,282.0
2024-03-24T16:00,28.5,38,8.7,294,985.7,,30.6,87.1,6.1,135.0,279.0
2024-03-24T17:00,27.9,43,6.6,283,985.5,,22.8,67.8,11.1,145.0,325.0
2024-03-24T18:00,24.5,60,6.4,133,985.7,,35.7,82.2,33.1,109.0,715.0
2024-03-24T19:00,22.4,65,8.3,180,986.2,,47.6,98.7,63.1,60.0,1249.0
2024-03-24T20:00,21.7,65,7.5,215,987.1,,53.1,101.7,83.6,23.0,1627.0
2024-03-24T21:00,20.6,67,9.0,241,987.6,,52.9,96.2,85.1,9.0,1690.0
2024-03-24T22:00,20.2,66,8.3,270,987.6,,52.9,94.8,77.0,8.0,1596.0
2024-03-24T23:00,19.3,69,9.3,283,987.2,,51.8,91.5,70.0,7.0,1518.0
2024-03-25T00:00,19.0,70,8.0,280,986.9,,50.6,90.8,68.0,4.0,1527.0
2024-03-25T01:00,19.2,68,8.3,288,987.3,,51.9,95.7,67.1,1.0,1553.0
2024-03-25T02:00,19.0,69,10.7,303,987.3,,53.9,101.0,65.8,0.0,1557.0
2024-03-25T03:00,18.5,70,10.2,321,987.0,,54.4,103.8,63.4,0.0,1506.0
2024-03-25T04:00,17.6,74,8.8,348,986.9,,53.6,104.1,60.6,0.0,1434.0
2024-03-25T05:00,17.1,78,9.2,349,987.4,,43.4,88.9,46.7,9.0,961.0
2024-03-25T06:00,17.7,76,7.6,357,988.1,,43.3,87.8,46.1,13.0,1060.0
2024-03-25T07:00,18.9,74,7.8,347,988.5,,48.8,95.5,44.8,21.0,1186.0
2024-03-25T08:00,21.8,67,4.5,299,988.9,,52.6,97.6,40.4,39.0,1194.0
2024-03-25T09:00,25.0,57,5.4,274,989.6,,51.1,98.5,30.0,79.0,971.0
2024-03-25T10:00,27.6,48,7.9,286,989.9,,47.6,103.1,16.4,129.0,631.0
2024-03-25T11:00,29.6,39,10.1,305,989.6,,38.2,91.0,6.4,165.0,372.0
2024-03-25T12:00,30.9,31,11.9,305,988.8,,33.3,75.7,2.7,174.0,280.0
2024-03-25T13:00,31.5,29,14.1,310,988.0,,30.3,66.4,2.4,169.0,268.0
2024-03-25T14:00,31.6,28,15.8,315,987.0,,27.3,58.3,3.7,160.0,276.0
2024-03-25T15:00,31.5,26,16.5,316,986.4,,24.6,51.7,5.2,151.0,253.0
2024-03-25T16:00,31.0,26,15.3,319,986.1,,22.5,46.2,8.2,137.0,250.0
2024-03-25T17:00,29.6,33,10.3,324,985.6,,20.3,36.7,14.0,136.0,346.0
2024-03-25T18:00,27.0,36,8.2,293,985.9,,26.4,43.7,29.1,107.0,545.0
2024-03-25T19:00,24.4,44,9.7,266,985.6,,31.5,50.4,49.7,66.0,818.0
2024-03-25T20:00,23.4,50,8.2,241,986.0,,32.1,50.4,63.7,36.0,1018.0
2024-03-25T21:00,22.3,53,8.7,253,986.3,,32.5,50.9,65.4,26.0,1076.0
2024-03-25T22:00,21.5,55,8.8,261,986.4,,34.1,53.4,60.6,26.0,1060.0
2024-03-25T23:00,20.5,60,8.7,315,986.1,,36.7,57.7,54.5,28.0,1024.0
2024-03-26T00:00,20.0,58,8.3,304,985.7,,37.8,60.3,48.1,29.0,974.0
2024-03-26T01:00,19.4,60,7.4,313,984.9,,37.7,61.0,40.5,31.0,905.0
2024-03-26T02:00,18.7,63,7.5,287,984.4,,37.8,61.9,33.9,33.0,851.0
2024-03-26T03:00,18.6,64,8.6,272,984.0,,39.1,65.2,28.5,34.0,818.0
2024-03-26T04:00,19.1,61,9.5,279,983.5,,40.2,69.2,24.1,34.0,800.0
2024-03-26T05:00,19.1,61,9.6,290,983.7,,45.5,88.0,26.8,34.0,828.0
2024-03-26T06:00,18.7,69,6.6,338,984.3,,47.0,93.4,30.5,30.0,950.0
2024-03-26T07:00,20.0,66,9.5,9,985.0,,51.9,102.7,35.2,26.0,1109.0
2024-03-26T08:00,22.3,60,8.1,13,985.6,,54.2,102.2,36.2,36.0,1165.0
2024-03-26T09:00,24.6,55,1.8,37,986.5,,53.1,101.0,30.1,75.0,1023.0
2024-03-26T10:00,26.2,52,5.9,194,987.2,,47.7,95.2,20.4,129.0,778.0
2024-03-26T11:00,27.6,47,6.9,231,987.3,,43.7,90.6,12.4,168.0,573.0
2024-03-26T12:00,28.6,43,5.7,252,986.9,,36.3,79.6,6.4,182.0,437.0
2024-03-26T13:00,30.3,37,4.7,270,986.3,,32.6,72.6,2.2,181.0,341.0
2024-03-26T14:00,30.6,34,4.4,261,985.6,,30.6,67.5,4.7,170.0,336.0
2024-03-26T15:00,29.9,38,1.8,270,985.3,,29.8,64.5,18.3,147.0,427.0
2024-03-26T16:00,29.4,39,1.8,281,985.4,,29.8,63.6,38.5,113.0,608.0
2024-03-26T17:00,28.0,53,1.8,11,985.4,,43.7,87.3,28.4,151.0,589.0
2024-03-26T18:00,25.1,63,4.6,162,986.2,,54.7,99.9,45.1,118.0,800.0
2024-03-26T19:00,23.5,71,5.3,208,986.3,,61.0,103.4,67.8,72.0,1090.0
2024-03-26T20:00,22.6,71,7.1,246,986.7,,58.3,94.8,82.8,37.0,1302.0
2024-03-26T21:00,22.0,69,4.3,355,986.9,,57.7,92.4,83.6,24.0,1367.0
2024-03-26T22:00,21.4,75,5.7,342,987.4,,58.3,93.4,76.8,23.0,1353.0
2024-03-26T23:00,21.2,72,4.7,90,987.3,,61.2,98.5,68.3,23.0,1312.0
2024-03-27T00:00,21.8,71,8.2,38,986.7,,61.2,98.7,59.2,22.0,1254.0
2024-03-27T01:00,22.0,70,9.0,360,986.9,,58.2,94.1,48.3,23.0,1168.0
2024-03-27T02:00,21.9,69,11.9,335,987.6,,54.8,87.8,38.4,26.0,1073.0
2024-03-27T03:00,21.5,68,11.6,353,987.4,,51.8,82.0,29.2,33.0,947.0
2024-03-27T04:00,21.5,64,14.8,6,987.4,,47.0,74.3,20.9,42.0,811.0
2024-03-27T05:00,20.8,69,5.7,288,988.6,,25.7,39.2,6.7,81.0,353.0
2024-03-27T06:00,20.4,86,9.4,67,987.8,,27.5,42.1,14.2,66.0,503.0
2024-03-27T07:00,21.1,85,5.9,128,988.9,,32.7,49.6,24.4,47.0,706.0
2024-03-27T08:00,23.0,78,4.0,180,989.9,,37.6,57.3,30.7,43.0,826.0
2024-03-27T09:00,25.5,67,3.0,104,990.1,,37.6,60.5,29.4,69.0,788.0
2024-03-27T10:00,27.4,57,5.8,112,990.1,,38.8,66.4,24.2,111.0,667.0
2024-03-27T11:00,28.2,53,6.1,273,990.9,,40.2,72.6,19.1,145.0,556.0
2024-03-27T12:00,27.1,60,17.4,326,990.6,,40.5,77.5,14.3,163.0,475.0
2024-03-27T13:00,26.9,59,15.7,340,989.9,,39.2,77.5,9.7,174.0,404.0
2024-03-27T14:00,26.9,57,13.3,3,988.8,,38.1,77.3,8.3,174.0,372.0
2024-03-27T15:00,25.6,62,18.1,311,989.9,,38.3,77.3,13.6,159.0,413.0
2024-03-27T16:00,24.6,64,15.5,1,988.2,,37.5,74.0,22.3,135.0,493.0
2024-03-27T17:00,23.5,70,22.6,351,989.0,,37.5,59.4,29.0,106.0,546.0
2024-03-27T18:00,25.6,62,14.3,298,988.6,,37.4,60.3,35.8,92.0,629.0
2024-03-27T19:00,24.1,71,14.8,356,988.1,,40.9,65.2,44.7,73.0,739.0
2024-03-27T20:00,23.0,74,18.9,352,989.1,,41.8,70.8,48.5,60.0,791.0
2024-03-27T21:00,22.9,70,22.8,348,989.8,,41.0,74.7,42.4,57.0,732.0
2024-03-27T22:00,22.1,64,21.0,353,990.0,,42.1,81.5,31.2,60.0,616.0
2024-03-27T23:00,21.5,62,21.0,5,989.3,,42.8,82.7,21.7,62.0,514.0
2024-03-28T00:00,21.7,61,19.7,15,988.2,,41.3,81.3,16.3,62.0,450.0
2024-03-28T01:00,21.5,60,16.9,12,987.3,,39.9,80.6,12.5,61.0,401.0
2024-03-28T02:00,21.1,59,17.0,4,986.4,,38.6,79.9,10.0,60.0,369.0
2024-03-28T03:00,21.0,60,25.8,330,986.9,,37.7,78.5,8.7,57.0,351.0
2024-03-28T04:00,21.3,59,17.3,355,986.1,,36.9,76.1,8.6,54.0,350.0
2024-03-28T05:00,21.0,62,15.5,356,986.2,,34.7,73.6,10.3,49.0,383.0
2024-03-28T06:00,20.1,65,7.2,3,986.5,,34.1,75.0,13.7,45.0,450.0
2024-03-28T07:00,21.0,65,7.8,347,987.4,,33.6,76.1,18.3,41.0,538.0
2024-03-28T08:00,22.9,61,8.8,341,987.9,,36.3,77.5,20.5,46.0,583.0
2024-03-28T09:00,25.4,54,11.8,348,988.1,,38.9,85.4,18.3,70.0,543.0
2024-03-28T10:00,27.8,50,12.1,350,988.0,,38.8,96.4,13.7,103.0,459.0
2024-03-28T11:00,29.5,45,13.5,335,987.7,,35.7,93.8,9.9,127.0,386.0
2024-03-28T12:00,28.4,49,18.9,309,987.6,,32.4,83.4,7.5,132.0,337.0
2024-03-28T13:00,28.3,49,15.3,315,987.0,,30.3,70.1,6.0,127.0,298.0
2024-03-28T14:00,28.5,46,21.4,318,986.5,,28.8,67.3,6.2,119.0,284.0
2024-03-28T15:00,27.1,50,16.6,333,986.1,,28.6,67.5,9.2,108.0,305.0
2024-03-28T16:00,26.9,53,13.0,312,985.7,,28.5,63.3,14.0,93.0,350.0
2024-03-28T17:00,27.0,55,14.7,335,985.1,,35.9,78.7,18.7,74.0,374.0
2024-03-28T18:00,25.2,63,6.6,338,985.9,,36.3,72.4,22.5,65.0,412.0
2024-03-28T19:00,24.0,63,6.8,360,985.4,,35.2,65.9,27.8,53.0,469.0
2024-03-28T20:00,22.9,66,6.5,19,985.5,,36.4,66.1,32.8,41.0,552.0
2024-03-28T21:00,22.1,70,9.0,331,985.9,,41.8,75.9,38.3,30.0,704.0
2024-03-28T22:00,21.6,73,7.2,333,985.6,,49.5,87.3,43.5,20.0,881.0
2024-03-28T23:00,20.6,79,7.9,321,985.2,,47.4,79.9,44.2,16.0,958.0
2024-03-29T00:00,20.2,82,10.6,325,985.0,,42.6,71.7,36.5,23.0,843.0
2024-03-29T01:00,19.8,83,9.3,332,984.5,,38.1,64.0,24.2,37.0,628.0
2024-03-29T02:00,19.0,87,11.6,324,984.1,,35.4,59.1,14.6,48.0,457.0
2024-03-29T03:00,19.1,86,17.8,328,983.8,,33.5,56.2,10.5,52.0,384.0
2024-03-29T04:00,19.1,85,14.0,331,984.1,,31.4,53.8,9.0,53.0,355.0
2024-03-29T05:00,19.0,85,17.9,341,984.2,,33.6,59.1,11.4,49.0,412.0
2024-03-29T06:00,19.3,77,12.3,3,984.2,,32.9,59.1,13.7,49.0,441.0
2024-03-29T07:00,20.3,67,12.6,333,985.1,,31.9,57.5,16.6,50.0,477.0
2024-03-29T08:00,22.5,58,17.1,345,986.0,,30.9,57.0,17.5,56.0,478.0
2024-03-29T09:00,24.5,53,13.7,5,986.6,,28.5,59.1,14.2,71.0,407.0
2024-03-29T10:00,27.0,48,11.7,11,986.8,,24.9,61.7,8.8,92.0,301.0
2024-03-29T11:00,29.0,43,10.9,352,986.8,,22.0,61.7,4.7,108.0,222.0
2024-03-29T12:00,30.2,37,12.7,352,986.1,,20.8,60.5,3.2,116.0,196.0
2024-03-29T13:00,30.9,35,10.9,9,985.4,,20.2,59.1,3.1,120.0,197.0
2024-03-29T14:00,31.2,34,9.8,24,984.5,,20.5,59.0,4.2,121.0,212.0
2024-03-29T15:00,31.2,34,8.5,28,983.8,,21.7,60.1,5.3,120.0,202.0
2024-03-29T16:00,30.8,35,8.9,27,983.4,,23.1,63.1,7.7,116.0,205.0
2024-03-29T17:00,29.5,43,8.5,36,983.1,,26.0,57.4,19.5,107.0,378.0
2024-03-29T18:00,27.2,57,5.6,345,983.4,,31.7,59.3,31.2,84.0,523.0
2024-03-29T19:00,23.9,63,9.1,7,983.6,,35.7,61.9,47.0,51.0,723.0
2024-03-29T20:00,24.0,58,5.5,58,983.8,,35.5,58.4,57.3,27.0,867.0
2024-03-29T21:00,22.8,57,6.2,54,983.8,,35.9,57.7,56.4,19.0,903.0
2024-03-29T22:00,22.0,56,7.9,51,983.7,,36.2,58.0,50.0,20.0,884.0
